SpCluster	STATION	year	dens.percomp.change	dens.weight.mean	dens.weight.mean.y1	dens.percomp	dens.percomp.y1	SAVArea.percomp.change	SAVArea	denscomp.max	SAV_HA.max	Temp.sumy1med	Temp.sumy1me	Sal.summax	Sal.sumy1max	Temp.spmed	Temp.spme	Temp.summin	Temp.summe	Temp.summed	Temp.summax	Chla.spme	Chla.summe	Sal.summed	Sal.spme	Sal.summe	Secc.summe	Secc.spme	TP.spmed	TP.spme	TSS.summe	TP.summe	TP.summax	TN.spme	TN.spmed	TN.summe
Fresh	CB1.1	1984	NA	161.336668803	NA	0.04321255769262964	NA	NA	2100.6709149000003	3733.5598126495	4798.196377849999	NA	NA	0	NA	NA	NA	24	26.466666666666665	27.5	27.9	NA	10.675	0	NA	0	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fresh	CB1.1	1985	-6.839296939474826e-4	158.783176383	161.336668803	0.04252862799868216	0.04321255769262964	-0.02645799169997398	1973.72027496	3733.5598126495	4798.196377849999	27.5	26.466666666666665	0	0	12.700000000000001	12.85	17.2	23.9625	24.6	27.7	13.666666666666666	10.933333333333334	0	0	0	1.0375	0.6166666666666667	0.043	0.043	6.428571428571429	0.05692857142857143	0.0724	1.298	1.298	1.2250714285714286
Fresh	CB1.1	1986	0.01256650139299764	205.7009609695	158.783176383	0.0550951293916798	0.04252862799868216	0.07601796621618034	2338.46940511	3733.5598126495	4798.196377849999	24.6	23.9625	0	0	12.5	12.783333333333333	18.4	24.4375	24.950000000000003	28.3	7.779999999999999	11.174999999999999	0	0.09333333333333334	0	0.9625	0.6833333333333333	0.0428	0.0418	6.5375000000000005	0.0356375	0.0523	1.6708	1.554	1.2382857142857142
Fresh	CB1.1	1987	-0.00118266956244809	201.2853934195	205.7009609695	0.0539124598292317	0.0550951293916798	-0.02766583709095327	2205.72328579	3733.5598126495	4798.196377849999	24.950000000000003	24.4375	0	0	11.35	11.233333333333333	14.3	24.0375	25.55	29.4	12.5	13.875	0	0	0	0.975	0.7833333333333333	NA	NA	6.2125	NA	NA	NA	NA	NA
Fresh	CB1.1	1989	-0.01937236228008167	128.95752013450002	201.2853934195	0.03454009754915002	0.0539124598292317	-0.05456013318848446	1943.93305235	3733.5598126495	4798.196377849999	26.25	24.0875	0	0	11.5	10.98	11.5	21.7875	23.85	26.4	6.62	12.8375	0	0	0	0.675	0.68	0.0761	0.0718	19.071428571428573	0.06068571428571429	0.0821	1.581	1.5685	1.845125
Fresh	CB1.1	1990	0.01297616412822905	177.404805046	128.95752013450002	0.04751626167737907	0.03454009754915002	-0.03575187501743454	1772.38853514	3733.5598126495	4798.196377849999	23.85	21.7875	0	0	11.35	11.216666666666667	16.1	23.1375	24.200000000000003	26.9	6.233333333333333	8.8375	0	0	0	0.8	0.68	0.0534	0.05125	9.6875	0.04648571428571428	0.0555	1.7076333333333333	1.6505	1.5672875
Fresh	CB1.1	1991	0.00492127259358437	195.7786706285	177.404805046	0.05243753427096345	0.04751626167737907	-0.02080109253775941	1672.58080827	3733.5598126495	4798.196377849999	24.200000000000003	23.1375	0	0	13	13.2	17.2	25.475	26.9	29.2	11.14	10.1	0	0	0	1.125	0.8666666666666667	0.0369	0.0374	8.725	0.034525	0.0495	1.53415	1.5190000000000001	1.445375
Fresh	CB1.1	1992	0.00545169532842055	216.1329012175	195.7786706285	0.057889229599384	0.05243753427096345	0.01984808909023294	1767.81583745	3733.5598126495	4798.196377849999	26.9	25.475	0	0	13.1	12.15	16.7	23.25	24.15	27.4	8.4	7.25	0	0	0	0.975	0.68	0.039099999999999996	0.04811666666666667	7.2	0.0372625	0.0434	1.6211666666666666	1.6099999999999999	1.31115
Fresh	CB1.1	1993	0.00215779966928744	224.1891753465	216.1329012175	0.06004702926867145	0.057889229599384	-0.00388536847846843	1749.17307649	3733.5598126495	4798.196377849999	24.15	23.25	0	0	10.05	12.183333333333334	20.9	25.9625	27.200000000000003	30.3	6.5	8.5875	0	0	0	1.0875000000000001	0.45	0.06465	0.08455	4.975	0.02585	0.0308	1.96	1.7765	1.6695
Fresh	CB1.1	1994	0.01995433005360936	298.689860123	224.1891753465	0.08000135932228081	0.06004702926867145	0.1753450455704341	2590.5130390199997	3733.5598126495	4798.196377849999	27.200000000000003	25.9625	0	0	10.5	11.333333333333334	17.2	25.175	26.3	29.2	4.366666666666667	9.0125	0	0	0	0.9625	0.6666666666666666	0.036849999999999994	0.04393333333333333	7.7375	0.0331125	0.0473	1.6893166666666666	1.5445	1.4277625
Fresh	CB1.1	1995	-0.00579119732225644	277.0680785335	298.689860123	0.07421016200002437	0.08000135932228081	-0.1329864592986752	1952.41789171	3733.5598126495	4798.196377849999	26.3	25.175	0	0	13.55	13.633333333333333	17.5	25.3125	26.25	30.3	9.200000000000001	12.2	0	0	0	1.0625	0.8333333333333334	0.03195	0.030866666666666667	5.6	0.0334125	0.0428	1.4966666666666666	1.4457499999999999	1.477625
Fresh	CB1.1	1996	-0.00861674773831196	244.896935462	277.0680785335	0.0655934142617124	0.07421016200002437	0.01275181739381337	2013.60361574	3733.5598126495	4798.196377849999	26.25	25.3125	0	0	13.3	11.52	13.6	23.42857142857143	25.1	27.2	4.625	7.4714285714285715	0	0	0	0.8857142857142858	0.66	0.0351	0.0407	14.357142857142858	0.04002857142857143	0.0788	1.6026799999999999	1.5614	1.652
Fresh	CB1.1	1997	0.01757919952162864	310.5299283345	244.896935462	0.08317261378334105	0.0655934142617124	0.06802068572613207	2339.98022361	3733.5598126495	4798.196377849999	25.1	23.42857142857143	0	0	12.1	12.5	16	24.04285714285714	25.9	30	11.175	12.875714285714285	0	0	0	1.0571428571428572	0.8200000000000001	0.0287	0.03202	5.985714285714286	0.029557142857142858	0.034	1.32144	1.3532	1.3554285714285714
Fresh	CB1.1	1998	-0.00530765678103263	290.7134742775	310.5299283345	0.07786495700230842	0.08317261378334105	-0.03732760652456962	2160.87503719	3733.5598126495	4798.196377849999	25.9	24.04285714285714	0	0	14.2	14.12	16.2	24.6	25.8	28.5	7.35496	8.7309	0	0	0	0.9857142857142858	0.62	0.03975	0.043125	8.142857142857142	0.03323333333333333	0.0451	1.4425	1.463	1.5458333333333334
Fresh	CB1.1	1999	0.03038383785085206	404.1533502315	290.7134742775	0.10824879485316048	0.07786495700230842	0.07541432899879363	2522.72779743	3733.5598126495	4798.196377849999	25.8	24.6	0	0	17.35	15.475	20.9	26.614285714285714	28.7	30.2	9.64385	10.195714285714285	0	0	0	1.1571428571428573	0.85	0.02935	0.030025000000000003	4.985714285714286	0.028185714285714286	0.0316	1.2897750000000001	1.2321	1.0673142857142857
Fresh	CB1.1	2000	0.05425107420718185	606.7029806845	404.1533502315	0.16249986906034233	0.10824879485316048	0.08830730618196603	2946.4435940900003	3733.5598126495	4798.196377849999	28.7	26.614285714285714	0	0	12.4	14.540000000000001	18.1	24.4	25.2	29	3.9457999999999998	7.475	0	0	0	1.0285714285714285	0.66	0.0438	0.046	7.328571428571428	0.03388571428571428	0.046	1.3906399999999999	1.382	1.4178142857142857
Fresh	CB1.1	2001	0.1089318848408605	1013.4066882425	606.7029806845	0.27143175390120283	0.16249986906034233	0.00211108891390121	2956.57301327	3733.5598126495	4798.196377849999	25.2	24.4	0	0	10.5	13.18	20.5	26.071428571428573	27.8	28.9	7.2316	11.548714285714286	0	0	0	1	0.6	0.0398	0.04456	5.428571428571429	0.03435714285714286	0.0405	1.56724	1.597	1.3487142857142858
Fresh	CB1.1	2002	0.11511548955713702	1443.1972538665	1013.4066882425	0.38654724345833985	0.27143175390120283	0.082737553400823	3353.56404231	3733.5598126495	4798.196377849999	27.8	26.071428571428573	0	0	14.3	13.9	14.3	23.942857142857143	27.5	29.1	8.0738	9.996428571428572	0	0	0	0.8	0.68	0.0337	0.037375	9.942857142857143	0.038214285714285715	0.0526	1.163275	1.151	1.0317142857142856
Fresh	CB1.1	2003	-0.16994506285269084	808.6971968415	1443.1972538665	0.216602180605649	0.38654724345833985	-0.11023352580600344	2824.64193807	3733.5598126495	4798.196377849999	27.5	23.942857142857143	0	0	12.4	11.16	15.9	23.814285714285713	26.4	28.5	11.6674	12.310571428571428	0	0	0	0.7857142857142857	0.68	0.0402	0.0457	8.228571428571428	0.039285714285714285	0.0505	1.65412	1.506	1.6165714285714285
Fresh	CB1.1	2004	-0.0230197908124603	722.7514309685	808.6971968415	0.1935823897931887	0.216602180605649	0.0859425992991093	3237.01140673	3733.5598126495	4798.196377849999	26.4	23.814285714285713	0	0	15.1	15.1	19.4	24.6625	24.8	28.6	9.379800000000001	8.117750000000001	0	0	0	0.6625	0.5599999999999999	0.0343	0.04242	9.7	0.05007142857142857	0.0712	1.5808	1.66	1.8027142857142857
Fresh	CB1.1	2005	0.25683454733687977	1681.6585754055	722.7514309685	0.4504169371300685	0.1935823897931887	-0.0531150162624644	2982.15512809	3733.5598126495	4798.196377849999	24.8	24.6625	0	0	15.8	12.86	16.9	26.2375	28.05	31.2	6.504	10.11575	0	0	0	0.9875	0.84	0.0244	0.06323999999999999	5.3875	0.026325	0.0352	1.73782	1.677	1.5769625
Fresh	CB1.1	2006	-0.04045500968908122	1530.6173770100002	1681.6585754055	0.4099619274409873	0.4504169371300685	0.04668531705456658	3206.16044728	3733.5598126495	4798.196377849999	28.05	26.2375	0	0	17.7	15.22	19.1	25.45	25.9	30.3	8.5754	8.340375	0	0	0	0.775	1.08	0.01885	0.020525	7.8125	0.0336	0.0443	1.51925	1.3915	1.26605
Fresh	CB1.1	2007	0.2596098648678574	2499.886335448	1530.6173770100002	0.6695717923088447	0.4099619274409873	0.10260813584720507	3698.49443304	3733.5598126495	4798.196377849999	25.9	25.45	0	0	13.9	13.04	18.7	25.775	26.4	29.9	4.9706	8.396125	0	0	0	1.1375	0.84	0.0252	0.0263	4.7375	0.0229	0.0252	1.39762	1.254	1.3006285714285715
Fresh	CB1.1	2008	0.1971474208821253	3235.948023221	2499.886335448	0.86671921319097	0.6695717923088447	0.07330238142057877	4050.21365406	3733.5598126495	4798.196377849999	26.4	25.775	0	0	16.7	14.76	16.7	25.55	27.25	30.5	12.1195	15.130625	0	0	0	0.9625	0.6	0.0329	0.03323333333333334	5.65	0.027257142857142858	0.0333	1.3816666666666666	1.307	1.2646714285714287
Fresh	CB1.1	2009	0.02107452480804461	3314.631022115	3235.948023221	0.8877937379990146	0.86671921319097	0.01016411122419569	4098.98305572	3733.5598126495	4798.196377849999	27.25	25.55	0	0	16.9	15.04	18.9	25.585714285714285	27.8	29.2	9.3984	7.796428571428572	0	0	0	1.1285714285714286	0.76	0.0381	0.03616	6.771428571428571	0.0332	0.04	1.21844	1.186	1.249142857142857
Fresh	CB1.1	2010	0.01608500425894676	3374.6853476025	3314.631022115	0.9038787422579614	0.8877937379990146	0.00249748219671019	4110.96646575	3733.5598126495	4798.196377849999	27.8	25.585714285714285	0	0	16.1	13.733333333333334	18.2	26.116666666666667	27.35	29.2	12.923	10.976833333333333	0	0	0	1.1	0.5666666666666667	0.0289	0.04823333333333333	6.333333333333333	0.02756	0.0289	1.437	1.439	1.3406
Fresh	CB1.1	2011	-0.3052463375878661	2235.029888626	3374.6853476025	0.5986324046700953	0.9038787422579614	-0.197314653376948	3164.21201062	3733.5598126495	4798.196377849999	27.35	26.116666666666667	0	0	9.8	9.9	14.6	24.616666666666667	25.6	30	3.6310000000000002	11.309	0	0	0	0.7833333333333333	0.3666666666666667	0.0303	0.04416666666666667	10.033333333333333	0.03002	0.0417	1.2073333333333334	1.115	1.3468
Fresh	CB1.1	2012	-0.08760940471283873	1907.93493598	2235.029888626	0.5110229999572565	0.5986324046700953	-0.1531505718257562	2429.3654916200003	3733.5598126495	4798.196377849999	25.6	24.616666666666667	0	0	17.1	15.200000000000001	19.6	26.05	27.299999999999997	30.2	10.456	9.380666666666666	0	0	0	0.9166666666666667	0.8333333333333334	0.0172	0.0172	6.333333333333333	0.03953333333333334	0.0675	1.0651	1.0651	1.4723666666666666
Fresh	CB1.1	2013	0.0083137551251583	1938.9748380075	1907.93493598	0.5193367550824148	0.5110229999572565	0.03249349841739091	2585.27567803	3733.5598126495	4798.196377849999	27.299999999999997	26.05	0	0	16.2	16.2	19	25.32	26.1	29.7	11.9615	12.8586	0	0	0	0.8	0.6	0.0304	0.0304	8.84	0.038025	0.0503	1.0312	1.0312	1.198
Fresh	CB1.1	2014	0.06003171349836933	2163.1068310095	1938.9748380075	0.5793684685807842	0.5193367550824148	0.03036224421170497	2730.95968823	3733.5598126495	4798.196377849999	26.1	25.32	0	0	11.95	11.95	19.5	24.84	27	28.2	8.4105	17.4368	0	0	0	0.8666666666666667	0.55	0.0384	0.0384	7.34	0.030075	0.034	1.5395	1.5395	1.4252500000000001
Fresh	CB1.1	2015	0.03218630825154045	2283.2763380150004	2163.1068310095	0.6115547768323246	0.5793684685807842	0.04157177518427857	2930.4292293400003	3733.5598126495	4798.196377849999	27	24.84	0	0	8.6	10.233333333333333	19.7	25.366666666666667	25.450000000000003	29.5	10.68	9.727666666666666	0	0	0	0.7333333333333334	0.4333333333333333	0.0482	0.0482	9.083333333333334	0.0359	0.055	1.799	1.799	1.1866833333333333
Fresh	CB1.1	2016	0.06741717631125288	2534.982398173	2283.2763380150004	0.6789719531435775	0.6115547768323246	0.06954768789799459	3264.1326934999997	3733.5598126495	4798.196377849999	25.450000000000003	25.366666666666667	0	0	12.5	12.766666666666666	15.7	26.316666666666666	27.95	29.7	8.686333333333334	12.086166666666667	0	0	0	1.3166666666666667	0.7333333333333333	0.0265	0.028166666666666666	5.25	0.028316666666666667	0.035	1.3859	1.317	1.23605
Fresh	CB1.1	2017	0.04006490802911444	2684.567128688	2534.982398173	0.7190368611726919	0.6789719531435775	0.03190638240792443	3417.225782	3733.5598126495	4798.196377849999	27.95	26.316666666666666	0	0	12.1	10.266666666666666	13.5	23.9	26.5	28.8	1.3086666666666666	5.3875	0	0	0	0.9500000000000001	0.7	0.0415	0.03323333333333334	7.766666666666667	0.033	0.0415	1.1572666666666667	1.25	1.2622666666666666
Fresh	CB1.1	2018	0.00513177439921697	2703.7269153525	2684.567128688	0.7241686355719089	0.7190368611726919	-0.03379950770640794	3255.04910655	3733.5598126495	4798.196377849999	26.5	23.9	0	0	11.5	12.933333333333334	19.9	24.15714285714286	23.5	29.9	10.062999999999999	12.638	0	0	0	0.5	0.7000000000000001	0.0261	0.0316	16.433333333333334	0.06725	0.1675	1.4755	1.383	1.5398333333333334
Fresh	CB1.1	2019	-0.0568624786401487	2491.427450254	2703.7269153525	0.6673061569317602	0.7241686355719089	-0.02699009968575494	3125.545308	3733.5598126495	4798.196377849999	23.5	24.15714285714286	0	0	12.45	12.45	19.3	25.083333333333332	25.2	30.5	5.073	8.615166666666667	0	0	0	0.7166666666666667	0.65	0.0416	0.0416	10.183333333333334	0.035633333333333336	0.0463	1.589	1.589	1.4759833333333334
Fresh	CB1.1	2020	0.07816027509826184	2783.2435123065	2491.427450254	0.745466432030022	0.6673061569317602	0.06151322891087107	3420.69786015	3733.5598126495	4798.196377849999	25.2	25.083333333333332	0	0	20.9	20.9	20.9	27.233333333333334	28.2	30.4	4.699	6.813	0	0	0	1.1428571428571428	1.2	0.0195	0.0195	3.8	0.025216666666666665	0.0327	1.2211	1.2211	1.4890666666666668
Fresh	CB2.1	1984	NA	10.897307269	NA	0.00532644848911206	NA	NA	81.61971208	2045.8861643504997	2842.5448801899997	NA	NA	0	NA	NA	NA	25.9	26.75	26.75	27.6	NA	18.7	0	NA	0	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fresh	CB2.1	1985	0.00255989819876545	16.134567576000002	10.897307269	0.00788634668787751	0.00532644848911206	0.01034850927596745	111.03581414	2045.8861643504997	2842.5448801899997	26.75	26.75	0.95	0	8.6	12.299999999999999	17.7	23.7	24.35	27.5	14	13.55	0.02	0.06999999999999999	0.245	0.4125	0.4	0.058	0.058	25.34285714285714	0.08307142857142857	0.122	1.393	1.393	1.088857142857143
Fresh	CB2.1	1986	-0.00249818627646987	11.023562837000002	16.134567576000002	0.00538816041140764	0.00788634668787751	-0.02670800949145453	35.1170985	2045.8861643504997	2842.5448801899997	24.35	23.7	0.32	0.95	12.8	13.525	17.7	24.025	24.549999999999997	28.4	10.57875	15.640833333333333	0	0.07	0.0325	0.5166666666666666	0.45	0.0588	0.0605	24.7375	0.0648625	0.0752	1.7224	1.631	1.296857142857143
Fresh	CB2.1	1987	0.00295317377954803	17.0654202135	11.023562837000002	0.00834133419095568	0.00538816041140764	0.00236606819363585	41.84275353	2045.8861643504997	2842.5448801899997	24.549999999999997	24.025	1.58	0.32	11.4	11.3	14.1	23.695454545454545	25.7	28.7	13.64	16.28818181818182	0	0.24250000000000002	0.2509090909090909	0.6363636363636364	0.5375	NA	NA	18.4375	NA	NA	NA	NA	NA
Fresh	CB2.1	1989	0.00573680171043439	28.8022634605	17.0654202135	0.01407813590139007	0.00834133419095568	0.03486696496886103	140.95366629	2045.8861643504997	2842.5448801899997	25.05	24.191666666666666	1.86	1.4	11.7	11.18	11.7	22.4125	24.65	27.3	5.82	14.149375000000001	0	0.07400000000000001	0.44875	0.55	0.48	0.0602	0.0601	23.3125	0.0636125	0.0856	1.641	1.616	1.6998375000000001
Fresh	CB2.1	1990	0.00292206449785434	34.780474788	28.8022634605	0.01700020039924442	0.01407813590139007	0.00819833002194931	164.25778732	2045.8861643504997	2842.5448801899997	24.65	22.4125	0.24	1.86	9.9	11.4	17.9	23.75	25.35	27	9.483333333333334	10.525625	0	0	0.03875	0.5857142857142857	0.58	0.05135	0.0519	18.9375	0.0575	0.0832	1.6565333333333334	1.658	1.408875
Fresh	CB2.1	1991	-0.0015124542144222	31.6861656365	34.780474788	0.01548774618482221	0.01700020039924442	0.00639007217672703	182.42185427	2045.8861643504997	2842.5448801899997	25.35	23.75	2.54	0.24	14.05	13.416666666666666	17.7	24.55	25.5	28.6	12.42	7.55	1.5150000000000001	0	1.27	0.675	0.7000000000000001	0.036000000000000004	0.03643333333333333	14.45	0.0473875	0.0583	1.4920666666666667	1.536	1.09395
Fresh	CB2.1	1992	-0.00544384646055602	20.548675482	31.6861656365	0.01004389972426619	0.01548774618482221	-0.02506687277536926	111.1681434	2045.8861643504997	2842.5448801899997	25.5	24.55	1.17	2.54	13.350000000000001	12.1	17	22.925	23.950000000000003	28	6.975	4.3625	0.055	0.24500000000000002	0.34375	0.725	0.54	0.0456	0.053116666666666666	15	0.0426875	0.0588	1.6793333333333333	1.6455	1.1832500000000001
Fresh	CB2.1	1993	0.01100151379617227	43.0565203445	20.548675482	0.02104541352043846	0.01004389972426619	0.01599244210594889	156.62737783	2045.8861643504997	2842.5448801899997	23.950000000000003	22.925	0.95	1.17	9.25	12.033333333333333	21.6	25.6	26	30.6	3.52	5.3125	0.01	0	0.31124999999999997	0.9875	0.5	0.0566	0.0613	7.5625	0.030137499999999998	0.0414	1.8682	1.766	1.3865875
Fresh	CB2.1	1994	0.01007353046792941	63.665816955	43.0565203445	0.03111894398836788	0.02104541352043846	0.02299229011491684	221.98399438	2045.8861643504997	2842.5448801899997	26	25.6	0	0.95	10.399999999999999	11.233333333333333	17.2	24.45	25.5	28.2	4.78	6.225	0	0	0	0.9125	0.5666666666666667	0.060899999999999996	0.055349999999999996	12.625	0.0369625	0.0721	1.72745	1.59235	1.2924
Fresh	CB2.1	1995	0.025732332420222	116.31123983	63.665816955	0.05685127640858988	0.03111894398836788	0.02944941293394973	305.69527234	2045.8861643504997	2842.5448801899997	25.5	24.45	3.13	0	12.15	13.033333333333333	16.2	24.650000000000002	25.950000000000003	29.3	6.733333333333333	9.375	0.26	0.19	0.7	0.7125	0.6833333333333333	0.0337	0.035633333333333336	13.4375	0.0425375	0.0578	1.5228333333333333	1.42	1.21895
Fresh	CB2.1	1996	3.105332965588903e-4	116.946555605	116.31123983	0.05716180970514877	0.05685127640858988	-0.03398120535340274	209.10217104	2045.8861643504997	2842.5448801899997	25.950000000000003	24.650000000000002	0	3.13	11.9	10.84	13.7	23.099999999999998	25.5	27.7	5.15	14.314285714285713	0	0	0	0.5142857142857142	0.42	0.0582	0.06292	22.02857142857143	0.05895714285714286	0.0804	1.66502	1.661	1.4881428571428572
Fresh	CB2.1	1997	0.01138772670858564	140.2445481215	116.946555605	0.06854953641373442	0.05716180970514877	0.01359764291475899	247.75408129	2045.8861643504997	2842.5448801899997	25.5	23.099999999999998	1.88	0	11.5	12.36	16.5	23.271428571428572	24.1	29	8.84	15.342857142857143	0	0	0.6014285714285714	0.8142857142857143	0.76	0.0323	0.03956	11.757142857142858	0.0416	0.0636	1.3372	1.287	1.1301428571428571
Fresh	CB2.1	1998	-0.01674413368149216	105.9879566885	140.2445481215	0.05180540273224225	0.06854953641373442	0.00333357717798517	257.22992403	2045.8861643504997	2842.5448801899997	24.1	23.271428571428572	0.26932	1.88	16.4	15.459999999999999	17.3	24.442857142857143	25.8	28.2	10.027808	12.3532	0	0	0.048991428571428575	0.7142857142857143	0.62	0.0418	0.04414	13.799999999999999	0.04377142857142857	0.0571	1.4889999999999999	1.39	1.3462
Fresh	CB2.1	1999	-0.01680583229830649	71.605136909	105.9879566885	0.03499957043393576	0.05180540273224225	0.00159955952909918	261.77674378	2045.8861643504997	2842.5448801899997	25.8	24.442857142857143	3.18	0.26932	16.65	14.700000000000001	18.8	25.585714285714285	27.9	29.6	2.99025	10.443142857142858	1.4	0.54439	1.5857142857142856	0.8142857142857143	0.85	0.0433	0.03763333333333333	11.742857142857142	0.043942857142857145	0.0637	1.2585666666666666	1.114	0.9345285714285714
Fresh	CB2.1	2000	0.09700569207842766	270.0677401955	71.605136909	0.1320052625123634	0.03499957043393576	0.13063767631530898	633.12020175	2045.8861643504997	2842.5448801899997	27.9	25.585714285714285	0.92	3.18	12.4	15.54	19.9	24.12857142857143	24.1	27.5	5.3156	4.942	0	0	0.13142857142857142	0.8571428571428572	0.74	0.0388	0.043	10.971428571428572	0.04343333333333333	0.0549	1.36062	1.2931	1.2559
Fresh	CB2.1	2001	0.08067383925727736	435.117231757	270.0677401955	0.2126791017696408	0.1320052625123634	0.04828251679207485	770.36542266	2045.8861643504997	2842.5448801899997	24.1	24.12857142857143	1.52	0.92	10.1	13.120000000000001	20	25.1	26.5	28	6.8382	12.36042857142857	0	0.148	0.4157142857142857	0.6285714285714286	0.46	0.0472	0.04474	12.985714285714286	0.05104285714285714	0.0836	1.5527	1.493	1.1279714285714286
Fresh	CB2.1	2002	-0.12318103014421924	183.1028664745	435.117231757	0.08949807162542155	0.2126791017696408	-0.0799849456078959	543.0046250299999	2045.8861643504997	2842.5448801899997	26.5	25.1	3.38	1.52	15	13.82	15	23.685714285714287	26.5	28.3	6.234999999999999	7.454714285714285	0.39	0.04	0.8357142857142857	0.8285714285714286	0.54	0.043	0.04138	8.3	0.038528571428571426	0.0441	1.15168	1.168	0.9220142857142857
Fresh	CB2.1	2003	0.01063257913027916	204.8559130085	183.1028664745	0.10013065075570073	0.08949807162542155	-0.07740859220674551	322.96722757	2045.8861643504997	2842.5448801899997	26.5	23.685714285714287	0	3.38	12.9	11.08	15.7	23.442857142857143	26.7	28.4	11.3338	16.938714285714287	0	0	0	0.5142857142857142	0.54	0.0517	0.060520000000000004	16.928571428571427	0.05302857142857143	0.0592	1.74356	1.553	1.4927142857142857
Fresh	CB2.1	2004	0.10616071980229232	422.0486608495	204.8559130085	0.20629137055799304	0.10013065075570073	0.3414795630579872	1293.6382112299998	2045.8861643504997	2842.5448801899997	26.7	23.442857142857143	0	0	13.7	15.3	21.1	25.1625	25.5	28.2	11.4282	6.208	0	0	0	1.125	0.44	0.0432	0.04836	9.125	0.03472857142857143	0.0454	1.61324	1.575	1.5324
Fresh	CB2.1	2005	0.04850081897029754	521.2758153405	422.0486608495	0.2547921895282906	0.20629137055799304	-0.05182443601388381	1146.32492597	2045.8861643504997	2842.5448801899997	25.5	25.1625	1.51	0	15.9	12.54	16.8	25.35	27.4	29.6	4.8744000000000005	6.616375	0.035	0.24	0.36125	0.6625	0.52	0.0353	0.07278	12.375	0.0389875	0.0519	1.74884	1.62	1.3143625
Fresh	CB2.1	2006	-0.09149173754123502	334.0941353525	521.2758153405	0.16330045198705556	0.2547921895282906	-0.09919171418716656	864.36802665	2045.8861643504997	2842.5448801899997	27.4	25.35	1.17	1.51	16.5	13.92	17.4	24.15	25.75	28.7	3.9792	3.460625	0	0.23399999999999999	0.19	0.5625	0.66	0.0435	0.0366	14.1625	0.043324999999999995	0.0711	1.55372	1.498	1.1592125
Fresh	CB2.1	2007	0.3072469121966308	962.6863420549998	334.0941353525	0.4705473641836864	0.16330045198705556	0.21895224527410068	1486.74961046	2045.8861643504997	2842.5448801899997	25.75	24.15	2.89	1.17	13.5	13.64	19.7	24.6375	24.75	28.8	1.495	5.902875	0.365	0	0.915	0.6625	0.92	0.0267	0.025366666666666666	10.762500000000001	0.038642857142857145	0.0487	1.2709	1.2203	0.9959285714285714
Fresh	CB2.1	2008	0.27234953707206444	1519.882491818	962.6863420549998	0.7428969012557508	0.4705473641836864	0.2314505948824367	2144.65831396	2045.8861643504997	2842.5448801899997	24.75	24.6375	2.19	2.89	16.2	14.62	17.9	25	25.75	29.6	6.5415	8.135375	0	0.026000000000000002	0.38875	0.7	0.44	0.0299	0.038566666666666666	11.8125	0.03871666666666667	0.0466	1.3497	1.184	1.0350166666666667
Fresh	CB2.1	2009	-0.04127031860338381	1435.448117989	1519.882491818	0.701626582652367	0.7428969012557508	0.02490190880478504	2215.44310734	2045.8861643504997	2842.5448801899997	25.75	25	0	2.19	18.1	15.08	18.1	24.82857142857143	26.1	28.2	14.275599999999999	11.493714285714285	0	0	0	0.5428571428571428	0.48	0.05575	0.057375	16.228571428571428	0.0474	0.0669	1.151825	1.1665	1.1126666666666667
Fresh	CB2.1	2010	-0.0627486138830482	1307.0715970135	1435.448117989	0.6388779687693188	0.701626582652367	-0.18826624537735692	1680.28785543	2045.8861643504997	2842.5448801899997	26.1	24.82857142857143	2.37	0	15.8	13.233333333333334	16.6	25.3	26.7	28.2	8.811	10.967833333333333	0.015	0	0.5766666666666667	0.55	0.4	0.04665	0.04665	16.583333333333332	0.048960000000000004	0.0627	1.3425	1.3425	0.978
Fresh	CB2.1	2011	-0.5243909107934615	234.22748791	1307.0715970135	0.11448705797585731	0.6388779687693188	-0.3795311506490231	601.45352628	2045.8861643504997	2842.5448801899997	26.7	25.3	0.11	2.37	9.4	9.7	15.1	23.96666666666667	24.15	28.8	4.735	14.014666666666667	0	0	0.018333333333333333	0.4166666666666667	0.23333333333333334	0.0645	0.0645	20.2	0.0522	0.0669	1.208	1.208	1.1808
Fresh	CB2.1	2012	-0.00373509080106905	226.5859173175	234.22748791	0.11075196717478826	0.11448705797585731	-0.10151115659806675	312.90350781	2045.8861643504997	2842.5448801899997	24.15	23.96666666666667	0.68	0.11	16.8	16.366666666666667	20.6	25.266666666666666	25.85	29.5	17.183	20.826	0	0	0.135	0.43333333333333335	0.5333333333333333	0.0371	0.0371	15.466666666666667	0.05908	0.0729	1.224	1.224	1.1776
Fresh	CB2.1	2013	-0.00299352652885469	220.4615028095	226.5859173175	0.10775844064593355	0.11075196717478826	1.5082517886977342e-4	313.33223515000003	2045.8861643504997	2842.5448801899997	25.85	25.266666666666666	0	0.68	16.2	13.2	17.1	24.84	25.9	29.7	18.084666666666667	18.0776	0	0	0	0.5	0.4	0.0415	0.039433333333333334	19.36	0.04952	0.0585	1.1386666666666667	1.087	1.1094
