year,STATION,Chla.spme,Secc.spme,Sal.spme,Temp.spme,TP.spme,TN.spme,TSS.spme,dens.percomp.change,dens.weight.mean,dens.weight.mean.y1,dens.percomp,dens.percomp.y1,SAVArea.percomp.change,SAVArea,denscomp.max
1985,EE3.4,10.695,1.4333333333333333,17.48,14.516666666666667,0.0254,NA,16.8,0.00740976466803267,231.46555193650002,224.6756298925,0.2525957231160442,0.24518595844801155,0.01017425141886763,318.69449605,916.3478663895
1985,EE3.5,11.011666666666667,1.6166666666666667,17.361666666666668,13.966666666666667,0.020833333333333332,NA,13.55,-0.049205729639678425,83.0586420225,116.47499011400001,0.12230424079875898,0.1715099704384374,-0.00813941693764067,177.87191421,679.1149798245
1985,ET4.2,31.086666666666666,1.4,9.253333333333334,12,0.06833333333333333,1.306883,7.166666666666667,0.04238978348135268,1.9358061835000002,0,0.04238978348135268,0,0.056186272130854156,4.59371107,45.6668098895
1985,ET5.2,15.603333333333332,0.88,11.08,15,0.07,1.19436,14.8,0.3553016828505565,21.48249259,0,0.3553016828505565,0,0.10354812548936726,27.90362428,60.462681791
1985,LE1.1,NA,1.1166666666666667,NA,NA,0.07166666666666667,0.6733333333333333,14.5,-0.2176358442683441,0.5024381195000001,5.5884132215,0.02150001565815406,0.23913585992649816,-0.06475474839843143,2.62707671,23.369197841000002
1985,LE1.2,NA,1.3,NA,NA,0.0675,0.8175903333333333,16.333333333333332,0.2755503914106726,7.4624114555,1.7625571775,0.3607584154154953,0.08520802400482269,0.4362645274227135,31.28364775,20.685342702
1985,LE1.3,NA,1.3666666666666667,NA,NA,0.07833333333333334,0.755474,10.5,0.03846918074323413,3.083451297,2.729927326,0.3355298508379021,0.29706067009466797,0.432887060940168,14.22151834,9.1897972395
1985,LE1.4,NA,1.95,NA,NA,0.0625,0.8993763333333333,12.916666666666666,0.05932556192902974,0.9384307599999999,0,0.05932556192902974,0,0.12536399464971876,5.60346848,15.818320627500002
1985,LE2.2,46.81333333333333,1,10.805,14.316666666666666,0.07416666666666667,1.1871653333333332,10.583333333333334,0.0052176794647510166,7.175990226,1.862900589,0.007047126888413572,0.0018294474236625557,0.01509217853361545,26.39914444,1018.2859397349999
1985,LE2.3,24.525,2.2,13.406666666666666,12.516666666666666,0.035,NA,NA,0.036612875095284075,3.9962035989999998,0,0.036612875095284075,0,0.06432466225086292,14.99669112,109.14749493449999
1985,LE3.1,NA,0.7833333333333333,13.796666666666667,13.516666666666667,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,LE3.2,NA,1.75,15.135,13.416666666666666,0.045,NA,9,0,0,0,0,0,0,0,241.10010023849998
1985,LE3.3,NA,2.033333333333333,15.741666666666667,14.5,0.049999999999999996,NA,6.166666666666667,0,0,0,0,0,0,0,263.41751222700003
1985,LE3.4,NA,2.0833333333333335,15.986666666666666,13.266666666666666,0.045,NA,8.333333333333334,-0.005123198370142037,0.42519901950000005,2.2592290975,0.0011877552881051454,0.006310953658247182,-6.97966321256004e-4,8.50398039,357.98537270950004
1985,LE3.6,8.701666666666666,1.6333333333333333,16.294,13.35,0.03383333333333333,NA,7.85,-0.005032370962748823,0.1261525,0.964278337,7.574592619057643e-4,0.005789830224654588,-0.007739418886214664,0.50461,166.546910632
1985,LE3.7,7.37,1.9000000000000001,17.195999999999998,13.716666666666667,0.018166666666666668,NA,11.416666666666666,-0.0074806846241310225,0,1.0456871755000001,0,0.0074806846241310225,-0.00445643721373231,0,139.784956597
1985,RET1.1,NA,0.6166666666666667,NA,NA,0.135,0.9983333333333333,34.166666666666664,NA,NA,NA,NA,NA,NA,NA,NA
1985,RET2.4,NA,NA,NA,NA,0.1216,1.9437446666666667,13,0,0,0,0,0,0,0,282.8345997185
1985,TF1.7,NA,0.3,NA,NA,0.20833333333333331,1.71,51,NA,NA,NA,NA,NA,NA,NA,NA
1985,WT8.1,58.515,0.8666666666666667,9.93,17.2,0.11,1.192817,15,0.01154419772253946,0.26529097650000005,0,0.01154419772253946,0,0.008889374471057528,0.48234723,22.980460217
1985,WT8.2,28.03,0.7,9.620000000000001,23.299999999999997,0.1,1.015323,15,NA,NA,NA,NA,NA,NA,NA,NA
1985,WT8.3,16.975,0.8,9.64,22.4,0.08,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
1986,CB3.3C,15.776428571428571,1.042857142857143,7.214285714285714,12.592857142857143,0.03776666666666667,1.2738333333333334,9.783333333333333,0.1389704056729335,4.5221411075,3.0565349235,0.42879444088066415,0.28982403520773065,-0.06385836457967214,6.61205807,10.546174755000001
1986,CB3.3E,14.45,1.0333333333333334,6.526666666666666,12.3,0.03181666666666667,1.2818333333333334,9.116666666666667,-0.09831180027814929,3.2736288339999997,4.9004628375,0.1978298605884768,0.2961416608666261,-0.13110864542318248,3.85132804,16.547698230500004
1986,CB3.3W,14.283333333333333,0.8200000000000001,7.421666666666667,11.866666666666667,0.036699999999999997,1.2913333333333334,10.666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
1986,CB4.1C,10.3,1.6833333333333333,8.555,11.916666666666666,0.023516666666666665,1.1196666666666666,4.2,0.03103034293477109,0.8208595435,0.3528677625,0.054427351441209706,0.023397008506438617,0.008097105838881038,0.96571711,15.081746985000002
1986,CB4.1E,8,1.8666666666666667,8.958333333333334,11.9,0.021633333333333334,1.1260000000000001,5.166666666666667,0.02786698598668065,36.8211030915,29.4347954335,0.13891828114600777,0.11105129515932712,0.013017675314097643,105.85408059,265.055850013
1986,CB4.1W,8.558333333333334,1.35,8.116666666666667,12.6,0.0283,1.15575,5.583333333333333,-0.4539305577835272,0.024363045,7.2326084395,0.0015342333676089132,0.45546479115113614,-0.08718061358382498,0.09745218,15.879621389
1986,CB4.2E,6.916666666666667,2.1,9.593333333333334,11.866666666666667,0.0195,1.0154666666666667,4.216666666666667,-0.4683121813520448,0.3410518575,4.473554202,0.038649400780755384,0.5069615821328002,-0.24816193179153523,1.36420743,8.824246964000002
1986,CB4.2W,9.133333333333333,1.86,9.688333333333333,12.033333333333333,0.0185,1.0725,5.166666666666666,-0.5177542687203798,0,5.641692515500001,0,0.5177542687203798,-0.5622970979190134,0,10.89646741
1986,CB4.4,7.9399999999999995,2.283333333333333,10.578333333333333,12.283333333333333,0.017333333333333333,1.0062,5.033333333333333,-0.4534854582226532,0.35998701200000005,6.8133261615,0.025296807018684607,0.47878226524133777,-0.3627872649793436,0.72380534,14.230531613500002
1986,CB5.1,7.597083333333333,2.2,11.2825,11.416666666666666,0.016460000000000002,1.15072,4.25,-0.01568364853082005,189.5430958415,240.2752735875,0.058596485084971714,0.07428013361579176,-0.025958571189724333,375.95623265,3234.7178430010003
1986,CB5.1W,8.760000000000002,1.6833333333333333,11.151666666666667,10.75,0.0347,1.3100663333333336,6.666666666666667,-0.22230091114796463,4.548196345499999,7.0239524605,0.4083876378447287,0.6306885489926933,-0.402484062905208,5.69157447,11.1369589185
1986,CB5.2,8.341666666666667,2.3666666666666667,12.23,11.566666666666666,0.016058333333333334,0.9151916666666666,4.208333333333333,0.02615209656630313,44.547106725,35.5244740575,0.12911976800496422,0.10296767143866109,0.03923209553360685,85.7385241,345.006093283
1986,CB5.3,6.666666666666666,2.6,12.863333333333333,11.466666666666667,0.013766666666666667,0.88475,3.45,0.1619686252161795,184.490293648,116.80841688500001,0.4415013391625004,0.2795327139463209,0.19106301686124222,360.85855312,417.87029230300004
1986,CB5.4W,6.433333333333334,2.1333333333333333,13.778333333333334,13.266666666666666,0.01425,NA,4.583333333333333,0.035912960621161,11.588152090500001,4.51124158,0.05880600709599025,0.022893046474829253,0.039771563776098404,27.81524445,197.05728483800002
1986,CB7.1,5.9383333333333335,2.4833333333333334,17.34166666666667,11.55,0.013583333333333333,NA,7.583333333333333,0.002919419206634624,2.0071794685,1.6046562435,0.014557665067653115,0.011638245861018491,-0.002041463845577447,2.89558633,137.87784367700002
1986,CB7.1N,9.97,2.1333333333333333,16.845,11.700000000000001,0.020999999999999998,NA,6.333333333333333,0.11766553743302477,305.463886748,244.181017301,0.5865027653717926,0.4688372279387678,0.04219103617369513,411.12123826,520.8225856434999
1986,CB7.1S,9.315,2.783333333333333,17.128333333333334,11.3,0.017083333333333332,NA,4.75,0.005174799974306489,0.260721709,0,0.005174799974306489,0,0.01423609657320255,1.0346653000000001,50.3829539875
1986,CB7.3E,5.843333333333334,2.38,22.143333333333334,11.466666666666667,0.029833333333333333,NA,5.75,0.15744042058481778,9.108876625,3.50499069,0.25591266195092804,0.09847224136611028,-0.006936650937141242,13.61039964,35.593692612
1986,CB8.1E,5.956666666666667,2.0166666666666666,22.005,11.75,0.034333333333333334,NA,8.4,-0.16196186628804338,13.4331776625,19.248038601999998,0.3741555554008545,0.5361174216888979,0.09613129529074566,41.28995847,35.902654574
1986,EE1.1,4.606666666666667,2.3666666666666667,10.76,12.133333333333333,0.02075,1.4422026666666667,4.166666666666667,-0.05086873972980802,56.73996861250001,148.9396741295,0.03130477130531136,0.08217351103511938,-0.04904776283265239,142.56436653,1812.5022559379997
1986,EE2.1,6.022,2.56,11.082,13.959999999999999,0.020666666666666667,1.597056,8.2,-0.16040826648937895,116.5558190505,689.246660411,0.032646788690953187,0.19305505518033214,-0.22290015937603275,269.40073259,3570.2077822680003
1986,EE2.2,4.133,2.52,11.416,12.120000000000001,0.0265,1.385532,8.15,-0.06102649187951187,86.0440605105,177.7518830065,0.057257571024034365,0.11828406290354623,-0.08377256253916954,176.63607447,1502.7542903345002
1986,EE3.0,3.6883333333333335,0.7333333333333333,12.753333333333334,11.633333333333333,0.044333333333333336,1.2830293333333334,28.666666666666668,7.680611201669535e-4,0.071906243,0,7.680611201669535e-4,0,5.329283291096974e-4,0.08459558,93.6204699235
1986,EE3.1,3.808,1.54,13.906,13.58,0.026500000000000003,1.134122,14.2,-0.006210818964800344,242.4891074715,265.60013218349997,0.06516612595976808,0.07137694492456842,0.019669113152941453,524.63023157,3721.091347692
1986,EE3.2,4.7875,2.066666666666667,15.958333333333332,12.083333333333334,0.023,1.192511,9,0.17768382661690263,1105.642427289,759.4778870205,0.5675184904795026,0.3898346638626,0.06954329510556723,1456.5061945,1948.2051172549995
1986,EE3.3,5.343333333333334,1.5,16.56833333333333,13.483333333333333,0.0408,1.0094509999999999,22.333333333333332,0.04193482148791245,1.7917451784999998,0.39395300450000004,0.05375370932090033,0.011818887832987878,0.02701703047952124,2.11259953,33.3324937225
1986,EE3.4,11.682,1.84,17.436,13.959999999999999,0.02,NA,8.8,0.08270026305903816,307.24776154050005,231.46555193650002,0.3352959861750824,0.2525957231160442,0.09053347660092892,428.87316423000004,916.3478663895
1986,EE3.5,7.778333333333333,1.9833333333333334,17.925,12.266666666666667,0.018,NA,9.916666666666666,0.07974990827694026,137.217999373,83.0586420225,0.20205414907569924,0.12230424079875898,0.019200632266932555,194.94196603999998,679.1149798245
1986,ET4.2,8.134,1.46,8.756,13.14,0.033,1.331883,7,0.06513583111449014,4.910351800000001,1.9358061835000002,0.10752561459584282,0.04238978348135268,0.03489688686722528,7.44683176,45.6668098895
1986,ET5.2,7.0725,1.1833333333333333,9.131666666666666,13.3,0.0372,1.5101933333333335,9.833333333333334,-0.2933084497856292,3.7482771240000003,21.48249259,0.06199323306492732,0.3553016828505565,-0.07695417942486288,7.166401860000001,60.462681791
1986,ET8.1,4.536666666666667,1,13.66,13.566666666666666,0.042833333333333334,1.4234393333333333,16.333333333333332,0.038833280731945856,51.9424339365,23.203753463,0.07018746461990918,0.03135418388796333,0.060995005934590646,107.79472967,740.0528601194999
1986,ET9.1,2.7016666666666667,2.3333333333333335,15.056666666666667,13.033333333333333,0.024166666666666666,1.1022966666666667,10.166666666666666,0.04631577686175152,50.112869564499995,30.588404389,0.11887733998286089,0.07256156312110937,0.050193732230628715,85.34651380999999,421.5510674425
1986,LE1.1,15.58,0.8666666666666667,10.155,13.166666666666666,0.0472,0.8466666666666667,11.666666666666666,0.014657381452736356,0.8449693665,0.5024381195000001,0.036157397110890416,0.02150001565815406,-0.020298142549777132,1.3896776100000001,23.369197841000002
1986,LE1.2,14.459166666666667,1.25,10.885,12.783333333333333,0.0488,0.9859236666666668,10.416666666666666,-0.3049924188536657,1.15353875,7.4624114555,0.05576599656182965,0.3607584154154953,-0.4270849750733089,4.5654455,20.685342702
1986,LE1.3,11.794166666666667,1.3833333333333333,10.736666666666666,12.233333333333334,0.0389,1.0676406666666667,10.916666666666666,-0.31205718703713514,0.215709021,3.083451297,0.023472663800766982,0.3355298508379021,-0.5646717814983564,0.57056508,9.1897972395
1986,LE1.4,8.819166666666666,1.5333333333333334,11.208333333333332,11.25,0.03,1.1893763333333334,7.75,-0.05932556192902974,0,0.9384307599999999,0,0.05932556192902974,-0.12536399464971876,0,15.818320627500002
1986,LE2.2,9.646,1.3,9.392,13.14,0.028,1.418832,12,-0.001986601264990901,5.153062090000001,7.175990226,0.005060525623422671,0.007047126888413572,-0.008036500731695005,14.1453551,1018.2859397349999
1986,LE2.3,6.833333333333333,2.45,12.09,11.633333333333333,0.015916666666666666,0.8856666666666666,4.566666666666666,-0.01849171799784509,1.9778789025,3.9962035989999998,0.018121157097438986,0.036612875095284075,-0.030390138599376275,7.91151561,109.14749493449999
1986,LE3.1,17.211666666666666,0.7166666666666667,11.974,13.299999999999999,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,LE3.2,13.311666666666667,1.5833333333333333,14.096,12.816666666666666,0.024999999999999998,NA,7.5,0,0,0,0,0,0,0,241.10010023849998
1986,LE3.3,7.056666666666667,1.95,14.21,14.066666666666666,0.02,NA,5.75,0,0,0,0,0,0,0,263.41751222700003
1986,LE3.4,10.478333333333333,1.85,14.123333333333333,12.666666666666666,0.025,NA,6.625,0.010319740378045793,4.119515125,0.42519901950000005,0.01150749566615094,0.0011877552881051454,-0.0013279361284660764,7.4900275,357.98537270950004
1986,LE3.6,9.994,2,14.775,12.716666666666667,0.014083333333333333,NA,7.166666666666667,-3.741196985495339e-4,0.06384402,0.1261525,3.833395633562304e-4,7.574592619057643e-4,-4.91923814090448e-4,0.25537608,166.546910632
1986,LE3.7,9.315,2.1333333333333333,15.328333333333333,13.283333333333333,0.023,NA,5.166666666666667,0,0,0,0,0,0,0,139.784956597
1986,RET1.1,12.221666666666668,0.4166666666666667,8.363333333333333,14.166666666666668,0.0964,1.1,21.166666666666668,NA,NA,NA,NA,NA,NA,NA,NA
1986,RET2.4,30.997,0.68,6.712,12.88,0.086625,1.786578,18.1,0,0,0,0,0,0,0,282.8345997185
1986,TF1.7,8.46,0.2833333333333333,2.77,15.333333333333334,0.1741,1.7575,43.25,NA,NA,NA,NA,NA,NA,NA,NA
1986,WT7.1,11.15,1.35,6.6000000000000005,15.6,0.066,1.3359429999999999,6.5,NA,NA,NA,NA,NA,NA,NA,NA
1986,WT8.1,23.49,1.3666666666666667,7.806666666666667,13.033333333333333,0.0845,1.442817,10.333333333333334,-0.01154419772253946,0,0.26529097650000005,0,0.01154419772253946,-0.008889374471057528,0,22.980460217
1986,WT8.2,7.8933333333333335,1,7.883333333333333,13.9,0.05,1.285323,5.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
1986,WT8.3,10.65,1,8.433333333333334,13.533333333333333,0.051333333333333335,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1987,CB3.3C,9.5344444444444445,1.277777777777778,7.306666666666667,10.766666666666667,NA,NA,8.033333333333333,-0.26280773767625665,1.750524779,4.5221411075,0.1659867032044075,0.42879444088066415,-0.2578714792021416,2.28139964,10.546174755000001
1987,CB3.3E,14.58,1.2,7.774,12.36,NA,NA,6.9399999999999995,-0.14087121940037722,0.942534406,3.2736288339999997,0.05695864118809958,0.1978298605884768,-0.06700047436761591,1.71369892,16.547698230500004
1987,CB3.3W,16.8,1.08,7.338,12.92,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA
1987,CB4.1C,16.666666666666668,1.9666666666666668,11.138333333333334,10.65,NA,NA,6.216666666666667,-0.054427351441209706,0,0.8208595435,0,0.054427351441209706,-0.02412392512309619,0,15.081746985000002
1987,CB4.1E,16.8,1.86,11.144,12.06,NA,NA,5.46,-0.037143970704729315,26.9758763635,36.8211030915,0.10177431044127845,0.13891828114600777,-0.061205828621855723,72.34415965,265.055850013
1987,CB4.1W,12.6,1.52,9.725999999999999,12.219999999999999,NA,NA,6.41,-0.0015342333676089132,0,0.024363045,0,0.0015342333676089132,-7.26715471306184e-4,0,15.879621389
1987,CB4.2E,13.54,2.08,11.168,11.98,NA,NA,4.96,0.2502423305363872,2.549251983,0.3410518575,0.28889173131714263,0.038649400780755384,0.06696711433202013,2.99911998,8.824246964000002
1987,CB4.2W,11.125,1.9200000000000002,10.668,11.72,NA,NA,5.14,0,0,0,0,0,0,0,10.89646741
1987,CB4.4,16.016666666666666,2.1,12.148333333333333,11.35,NA,NA,4.716666666666667,-0.025296807018684607,0,0.35998701200000005,0,0.025296807018684607,-0.029999884904578913,0,14.230531613500002
1987,CB5.1,19.463333333333335,1.8833333333333333,12.728333333333333,11.95,NA,NA,4.883333333333333,0.09374240017428505,492.77331033099995,189.5430958415,0.15233888525925676,0.058596485084971714,0.12258956985136205,899.90105604,3234.7178430010003
1987,CB5.1W,22.805833333333332,1.65,12.223333333333333,11.700000000000001,0.0325,1.167233,8.416666666666666,-0.4083876378447287,0,4.548196345499999,0,0.4083876378447287,-0.3320751966243206,0,11.1369589185
1987,CB5.2,26.316666666666666,1.9333333333333333,13.731666666666666,11.55,NA,NA,4.916666666666667,0.14637184422153604,95.0462848665,44.547106725,0.27549161222650026,0.12911976800496422,0.09907813579032232,141.44760783,345.006093283
1987,CB5.3,24.286666666666665,1.84,14.238,10.02,NA,NA,5.5200000000000005,-0.1512114146360109,121.30353561449999,184.490293648,0.2902899245264895,0.4415013391625004,-0.29902997099154166,178.96883529,417.87029230300004
1987,CB5.4W,21.4,1.6833333333333333,14.366666666666667,11.733333333333334,0.019166666666666665,NA,5.666666666666667,-0.022154506117797325,7.2224452679999995,11.588152090500001,0.036651500978192926,0.05880600709599025,-0.0011744861995253153,27.31536582,197.05728483800002
1987,CB7.1,35.53333333333333,1.32,17.951666666666668,11.066666666666666,0.0215,NA,7.333333333333333,0.0013625674726978534,2.1950473335,2.0071794685,0.01592023254035097,0.014557665067653115,0.002152920844917531,3.4307589899999997,137.87784367700002
1987,CB7.1N,36.61666666666667,1.1333333333333333,17.571666666666665,11.4,0.026833333333333334,NA,9.5,-0.1449192080096613,229.986690123,305.463886748,0.4415835573621313,0.5865027653717926,-0.11249746905633345,331.73767806,520.8225856434999
1987,CB7.1S,32.36666666666667,1.28,17.495,11.216666666666667,0.018,NA,6.333333333333333,0.043132920631036464,2.4338856645,0.260721709,0.048307720605342955,0.005174799974306489,0.10098715373661621,8.37431091,50.3829539875
1987,CB7.3E,25.48333333333333,1.56,20.7,11.383333333333333,0.018000000000000002,NA,9.35,0.011210170306001854,9.507887981,9.108876625,0.2671228322569299,0.25591266195092804,0.0022811421848287217,13.745085920000001,35.593692612
1987,CB8.1E,18.816666666666666,1.4833333333333334,20.033333333333335,10.983333333333333,0.03333333333333333,NA,11.6,0.0035660010246907348,13.561206565500001,13.4331776625,0.3777215564255452,0.3741555554008545,-0.05628162034627027,37.00707285,35.902654574
1987,EE1.1,4.788333333333333,2.6,13.696666666666667,11.633333333333333,0.024,1.2563693333333332,5.25,0.20994066641179196,437.257900097,56.73996861250001,0.24124543771710333,0.03130477130531136,0.22518883087680822,819.50346216,1812.5022559379997
1987,EE2.1,7.825833333333334,2.033333333333333,13.541666666666668,11.016666666666667,0.030833333333333334,1.4848893333333333,6.833333333333333,1.57754836650488e-4,117.119036596,116.5558190505,0.032804543527603675,0.032646788690953187,-0.005108457748316732,243.46079070000002,3570.2077822680003
1987,EE2.2,16.54,1.65,13.835,11.083333333333334,0.037,1.2331986666666668,11,-0.014233395206104477,64.6547647985,86.0440605105,0.04302417581792989,0.057257571024034365,-0.03013815097584361,108.91656683,1502.7542903345002
1987,EE3.0,18.041666666666668,0.8666666666666667,14.126666666666667,11.7,0.045000000000000005,1.1730293333333333,19,0.014250141225419352,1.406011161,0.071906243,0.015018202345586306,7.680611201669535e-4,0.012300934155136613,2.0372120999999996,93.6204699235
1987,EE3.1,26.046,1,15.365,12.2,0.041666666666666664,1.1457886666666666,19.75,0.10073395244018775,617.3293463155001,242.4891074715,0.16590007839995582,0.06516612595976808,0.0640557102028654,817.50412925,3721.091347692
1987,EE3.2,17.704,1.32,18.03,11,0.048,1.085261,13,-0.05604932472144164,996.446846048,1105.642427289,0.511469165758061,0.5675184904795026,-0.06984926922949886,1285.486229,1948.2051172549995
1987,EE3.3,15.257,1.14,18.184,11.4,0.043,0.944451,21.3,-0.05333323891995522,0.014015327,1.7917451784999998,4.204704009451119e-4,0.05375370932090033,-0.04055706284910536,0.01648862,33.3324937225
1987,EE3.4,26,0.95,17.121666666666666,12.45,0.0334,NA,12.5,-0.09054738647389599,224.274857138,307.24776154050005,0.2447485997011864,0.3352959861750824,-0.09225235754265587,316.60262882,916.3478663895
1987,EE3.5,31.433333333333334,1.15,18.116666666666667,11.616666666666667,0.028166666666666666,NA,8.333333333333334,-0.018060616631766307,124.95276407349999,137.217999373,0.18399353244393293,0.20205414907569924,-0.01991384425711412,177.23784313,679.1149798245
1987,ET4.2,6.0425,2.05,9.5216666666666665,12.083333333333334,0.03833333333333333,1.506883,5.75,-0.07066379745614704,1.6833615954999999,4.910351800000001,0.03686181713969578,0.10752561459584282,-0.026129401843481823,5.31052839,45.6668098895
1987,ET5.2,4.548,1.3166666666666667,10.51,12.116666666666667,0.04,1.7976933333333334,8.25,-0.06199323306492732,0,3.7482771240000003,0,0.06199323306492732,-0.026593946064504388,0,60.462681791
1987,ET8.1,14.223333333333333,0.8666666666666667,14.176666666666666,11.033333333333333,0.045,1.365106,24.666666666666668,0.013337782575296234,61.81309807900001,51.9424339365,0.08352524719520542,0.07018746461990918,0.006047543213433537,113.5438359,740.0528601194999
1987,ET9.1,10.75,1.2666666666666666,16.883333333333333,10.733333333333333,0.03,1.13063,16.333333333333332,-0.04242952257484128,32.226659032,50.112869564499995,0.0764478174080196,0.11887733998286089,-0.03191491413079793,67.59407614,421.5510674425
1987,LE1.1,21.200833333333335,1.0333333333333334,10.826666666666666,13.85,0.05583333333333333,0.9091666666666667,12.083333333333334,0.09152084517627923,2.983738104,0.8449693665,0.12767824228716965,0.036157397110890416,0.1707474374227626,11.798646060000001,23.369197841000002
1987,LE1.2,20.244166666666665,1.35,11.57,13.083333333333334,0.04666666666666667,1.0475903333333334,7.833333333333333,0.3159356861352909,7.688776689500001,1.15353875,0.3717016826971205,0.05576599656182965,0.20648513973833674,17.48304281,20.685342702
