year,STATION,Chla.spme,Secc.spme,Sal.spme,Temp.spme,TP.spme,TN.spme,TSS.spme,dens.percomp.change,dens.weight.mean,dens.weight.mean.y1,dens.percomp,dens.percomp.y1,SAVArea.percomp.change
1986,CB8.1,9.505,1.8833333333333333,20.881666666666668,12.066666666666666,0.039,NA,9.95,0,0,0,0,0,0
1986,CB8.1E,5.956666666666667,2.0166666666666666,22.005,11.75,0.034333333333333334,NA,8.4,0,0,0,0,0,0
1986,EE3.2,4.7875,2.066666666666667,15.958333333333332,12.083333333333334,0.023,1.192511,9,0.07098647928898277,1251.0832181869998,1083.4837206905,0.5298941481520854,0.4589076688631026,0.054531121233668656
1986,EE3.3,5.343333333333334,1.5,16.56833333333333,13.483333333333333,0.0408,1.0094509999999999,22.333333333333332,0,0,0,0,0,0
1986,EE3.4,11.682,1.84,17.436,13.959999999999999,0.02,NA,8.8,0.2244095085193119,207.18215858,97.223653516,0.4228290149438362,0.19841950642452427,0.18562383498730112
1986,EE3.5,7.778333333333333,1.9833333333333334,17.925,12.266666666666667,0.018,NA,9.916666666666666,0.0819413675915791,657.9760484120001,497.97641629900005,0.3369723826071329,0.2550310150155538,0.04877626659708617
1986,ET9.1,2.7016666666666667,2.3333333333333335,15.056666666666667,13.033333333333333,0.024166666666666666,1.1022966666666667,10.166666666666666,-0.012566115364750996,61.697724353,67.166083105,0.14177941812593128,0.15434553349068228,0.0085182185307657865
1986,LE3.6,9.994,2,14.775,12.716666666666667,0.014083333333333333,NA,7.166666666666667,0,0,0,0,0,0
1986,LE3.7,9.315,2.1333333333333333,15.328333333333333,13.283333333333333,0.023,NA,5.166666666666667,-0.0013367885270154922,6.178482502,6.5449222990000004,0.02253937642870034,0.02387616495571583,-5.510905257269071e-4
1986,LE4.2,14.475,0.6166666666666667,17.743333333333332,14.083333333333334,0.051666666666666666,NA,NA,0,0,0,0,0,0
1986,LE4.3,7.625,1.45,20.015,13.35,0.04,NA,8.25,-0.022695439397883932,93.64846709250001,101.2787717755,0.27854629636714945,0.3012417357650334,-0.012672229363732912
1986,LE5.3,5.791666666666667,0.55,14.266666666666666,14.15,0.051666666666666666,NA,19,0,0,0,0,0,0
1986,LE5.4,9.68,0.9500000000000001,18.601666666666667,13.45,0.04166666666666667,NA,NA,0,0,0,0,0,0
1986,WE4.1,8.026666666666667,1.6833333333333333,18.431666666666665,13.016666666666666,0.027333333333333334,NA,8.833333333333334,-0.06713048421261375,563.886394214,704.2655091865,0.26965525955841896,0.3367857437710327,-0.0034848550210795914
1986,WE4.2,8.985,1.7333333333333334,18.68,13.2,0.0245,NA,8.5,-0.05187419645289526,225.937561129,255.28456204799997,0.3993706022786728,0.4512447987315681,0.004250565078185442
1986,WE4.3,5.823333333333333,1.7333333333333334,20.205,13.066666666666666,0.0205,NA,8.583333333333334,0.041915184646268644,321.15339383500003,284.8748035365,0.37105090610222585,0.3291357214559572,-0.008548633539610329
1986,WE4.4,3.304,1.76,18.72,15.48,0.0234,NA,9.2,0.06535784432935732,466.90381722649994,418.151287639,0.6259332030823784,0.5605753587530211,-0.017861286994835968
1987,CB5.4W,21.4,1.6833333333333333,14.366666666666667,11.733333333333334,0.019166666666666665,NA,5.666666666666667,0.047254112724846795,9.1615436525,4.738899957,0.0978872923743173,0.050633179649470506,0.013553183338129798
1987,CB6.3,30.439999999999998,1.3333333333333333,16.38,11.333333333333334,0.024166666666666666,NA,11.333333333333334,-0.10184074855985403,37.095657093,49.467108042,0.3053683437977133,0.40720909235756736,-0.12059835890922727
1987,CB7.1,35.53333333333333,1.32,17.951666666666668,11.066666666666666,0.0215,NA,7.333333333333333,-0.0043658399979851215,284.955302385,288.761366292,0.3268650467224966,0.33123088672048173,1.6027166938292758e-4
1987,CB7.1N,36.61666666666667,1.1333333333333333,17.571666666666665,11.4,0.026833333333333334,NA,9.5,-0.11190500804047598,402.153975949,484.001000327,0.5498433724876968,0.6617483805281728,-0.103670222719499
1987,CB7.1S,32.36666666666667,1.28,17.495,11.216666666666667,0.018,NA,6.333333333333333,0.05535486875093487,137.988000726,112.4106838695,0.29863600283977826,0.2432811340888434,0.011037184439533998
1987,CB7.2E,28.133333333333333,1.6166666666666667,18.831666666666667,11.333333333333334,0.020666666666666667,NA,5.666666666666667,-0.04625314519564694,104.08267569200001,118.627223056,0.3309935325350362,0.37724667773068316,-0.06834506495243764
1987,CB7.3E,25.48333333333333,1.56,20.7,11.383333333333333,0.018000000000000002,NA,9.35,-0.005637343944029483,105.4276284,107.711406246,0.26024063747491744,0.2658779814189469,-0.00689824754529289
1987,CB8.1,26.04,1.1833333333333333,17.85,11.466666666666667,0.034,NA,10.716666666666667,0,0,0,0,0,0
1987,CB8.1E,18.816666666666666,1.4833333333333334,20.033333333333335,10.983333333333333,0.03333333333333333,NA,11.6,0,0,0,0,0,0
1987,EE3.2,17.704,1.32,18.03,11,0.048,1.085261,13,-0.06175032477465803,1105.290336132,1251.0832181869998,0.4681438233774273,0.5298941481520854,-0.08907335286097662
1987,EE3.3,15.257,1.14,18.184,11.4,0.043,0.944451,21.3,0,0,0,0,0,0
1987,EE3.4,26,0.95,17.121666666666666,12.45,0.0334,NA,12.5,0.009326130312600156,211.7518729115,207.18215858,0.43215514525643633,0.4228290149438362,-0.021145896428482636
1987,EE3.5,31.433333333333334,1.15,18.116666666666667,11.616666666666667,0.028166666666666666,NA,8.333333333333334,-0.015325909189223774,628.050506477,657.9760484120001,0.32164647341790914,0.3369723826071329,-0.01545819673144222
1987,ET9.1,10.75,1.2666666666666666,16.883333333333333,10.733333333333333,0.03,1.13063,16.333333333333332,-0.06675669848289524,32.6474120005,61.697724353,0.07502271964303604,0.14177941812593128,-0.12047032493985257
1987,LE3.6,26.483333333333334,1.5833333333333335,14.43,12.25,0.021166666666666667,NA,6.166666666666667,0,0,0,0,0,0
1987,LE3.7,26.1,1.5833333333333333,14.213333333333333,12.316666666666666,0.030333333333333334,NA,5.333333333333333,0.020088505015596586,11.685133368,6.178482502,0.042627881444296925,0.02253937642870034,0.03811162327783457
1987,LE4.2,17.643333333333334,0.7166666666666667,13.083333333333334,12.183333333333334,0.058333333333333334,NA,NA,0.584805157915076,0.334821817,0,0.584805157915076,0,0.21644740458428355
1987,LE4.3,14.813333333333333,1.2666666666666666,16.401666666666667,12.1,0.03333333333333333,NA,14.833333333333334,0.057163365844890845,112.8670374165,93.64846709250001,0.3357096622120403,0.27854629636714945,0.04200873983768072
1987,LE5.3,12.928333333333333,0.65,8.931666666666667,11.75,0.05666666666666667,NA,16.666666666666668,0,0,0,0,0,0
1987,LE5.4,23.368333333333332,0.7333333333333334,14.43,11.3,0.03833333333333334,NA,NA,0,0,0,0,0,0
1987,WE4.1,23.8,1.15,17.561666666666667,11.983333333333334,0.022833333333333334,NA,8.833333333333334,0.02720435742676386,620.7744632299999,563.886394214,0.2968596169851828,0.26965525955841896,-0.018473298612594502
1987,WE4.2,15.166666666666666,1.3,16.226666666666667,12.266666666666666,0.028166666666666666,NA,7.166666666666667,0.003047057300071987,227.66138529399998,225.937561129,0.4024176595787448,0.3993706022786728,-0.007931850818835628
1987,WE4.3,18.183333333333334,1.45,17.461666666666666,12.916666666666668,0.025166666666666667,NA,7.666666666666667,0.016720576535430187,335.625450938,321.15339383500003,0.38777148263765604,0.37105090610222585,0.030931700416983787
1987,WE4.4,16.133333333333333,1.15,17.543333333333333,13,0.028833333333333332,NA,12.5,-0.04215662969840461,435.457823899,466.90381722649994,0.5837765733839738,0.6259332030823784,-0.0036395558132091277
1988,CB5.4W,14.1,1.72,14.924,15.1,0.0211,0.7158,18.6,NA,NA,NA,NA,NA,NA
1988,CB6.3,15.36,1.78,17.528,13.38,0.0161,0.5178,10.6,NA,NA,NA,NA,NA,NA
1988,CB7.1,8.6,2.2199999999999998,17.912,12.82,0.0167,0.5778,16,NA,NA,NA,NA,NA,NA
1988,CB7.1N,25.02,1.8,16.416,13.58,0.020399999999999998,0.7412,14.4,NA,NA,NA,NA,NA,NA
1988,CB7.1S,15.46,2.32,17.284,12.7,0.0124,0.6716,9.4,NA,NA,NA,NA,NA,NA
1988,CB7.2E,7.92,2.38,20.094,13.559999999999999,0.0091,0.45740000000000003,5,NA,NA,NA,NA,NA,NA
1988,CB7.3E,3.4666666666666663,2.52,21.12,13.540000000000001,0.00989,0.3204,5.1,NA,NA,NA,NA,NA,NA
1988,CB8.1,8.36,1.54,20.34,13.42,0.0256,0.32176,8.54,NA,NA,NA,NA,NA,NA
1988,CB8.1E,6.36,1.96,23.1,12.96,0.01774,0.27576,8.06,NA,NA,NA,NA,NA,NA
1988,EE3.2,11.898333333333333,1.8833333333333333,16.178333333333335,12.5,0.0319,1.0279276666666666,8.416666666666666,NA,NA,NA,NA,NA,NA
1988,EE3.3,7.099,1.3599999999999999,16.686,15.18,0.0411,1.120451,10.8,NA,NA,NA,NA,NA,NA
1988,EE3.4,10.16,1.6199999999999999,16.498,13.940000000000001,0.0207,0.7666,17.8,NA,NA,NA,NA,NA,NA
1988,EE3.5,9.42,1.68,17.452,13.34,0.0242,0.6648,14.6,NA,NA,NA,NA,NA,NA
1988,ET9.1,5.296666666666667,1.9333333333333333,15.453333333333333,13.933333333333334,0.051000000000000004,1.23063,9.666666666666666,NA,NA,NA,NA,NA,NA
1988,LE3.6,14.58,1.74,15.288,15.26,0.019,0.6176,16,NA,NA,NA,NA,NA,NA
1988,LE3.7,12.32,2.04,15.808,15.36,0.0186,0.6386000000000001,13.4,NA,NA,NA,NA,NA,NA
1988,LE4.2,15.29,0.7166666666666667,17.13,12.883333333333333,0.06166666666666667,NA,NA,NA,NA,NA,NA,NA,NA
1988,LE4.3,9.106666666666667,1.9000000000000001,19.965,12.283333333333333,0.028333333333333332,NA,5.25,NA,NA,NA,NA,NA,NA
1988,LE5.3,17.593333333333334,0.65,15.942,14.033333333333333,0.07166666666666667,NA,20.25,NA,NA,NA,NA,NA,NA
1988,LE5.4,14.03,0.8666666666666667,19.902,13.316666666666666,0.060000000000000005,NA,NA,NA,NA,NA,NA,NA,NA
1988,WE4.1,5.42,1.68,19.366,14,0.0188,0.567,17,NA,NA,NA,NA,NA,NA
1988,WE4.2,7.2,1.95,18.876,14.3,0.0208,0.537,19.4,NA,NA,NA,NA,NA,NA
1988,WE4.3,5.16,1.78,19.14,14.62,0.0152,0.3972,17,NA,NA,NA,NA,NA,NA
1988,WE4.4,8.675,1.22,18.71,14.92,0.0269,0.4878,20.2,NA,NA,NA,NA,NA,NA
1989,CB5.4W,4.22,1.98,16.528,13.200000000000001,0.0168,0.604,5.4,0.009963784669587056,10.094081941999999,9.1615436525,0.10785107704390436,0.0978872923743173,0.006877210177133233
1989,CB6.3,4.12,1.52,19.115000000000002,13.35,0.016,0.5564,25.2,0.25829938672947667,68.473452703,37.095657093,0.56366773052719,0.3053683437977133,0.21609426199832277
1989,CB7.1,3.68,1.8800000000000001,18.585,14.175,0.0096,0.5075999999999999,8.8,0.1491084472356327,414.945471405,284.955302385,0.4759734939581293,0.3268650467224966,0.053508470328577196
1989,CB7.1N,4.6,1.96,18.952,11.879999999999999,0.0122,0.5582,7.6,0.13032444651357677,497.472928493,402.153975949,0.6801678190012735,0.5498433724876968,0.12389961918427228
1989,CB7.1S,3.2399999999999998,2.06,18.355,14.25,0.0098,0.5074,8.6,0.08355208558304927,176.5941471265,137.988000726,0.38218808842282753,0.29863600283977826,0.037061092908113435
1989,CB7.2E,3.68,1.9,19.7975,11.82,0.012799999999999999,0.4634,9.4,-0.0038547660935110417,102.870524004,104.08267569200001,0.3271387664415252,0.3309935325350362,0.06905139201297433
1989,CB7.3E,3.54,2.02,23.32,11.9,0.016,0.37275,10.952,0.018687122537396517,112.99807946349999,105.4276284,0.27892776001231395,0.26024063747491744,0.02168502580612841
1989,CB8.1,4.96,1.86,20.56,11.86,0.0216,0.426,5.84,0,0,0,0,0,0
1989,CB8.1E,5.46,1.92,22.419999999999998,12.02,0.021,0.38375,5.02,0,0,0,0,0,0
1989,EE3.2,3.41,2.25,18.775,11.5,0.034,0.928761,12.833333333333334,0.11650243535721172,1380.353275139,1105.290336132,0.584646258734639,0.4681438233774273,0.09430033875107102
1989,EE3.3,6.548,1.36,17.186,14.22,0.038,1.047451,18.2,0,0,0,0,0,0
1989,EE3.4,7.8,1,16.406,13.72,0.0268,0.6839999999999999,18,0.18811339094683582,303.92562877200004,211.7518729115,0.6202685362032722,0.43215514525643633,0.14506767537751236
1989,EE3.5,4.84,1.5,19.508,12.74,0.0193,0.516,8,0.10699565744038797,836.97142556,628.050506477,0.4286421308582971,0.32164647341790914,0.04983236101116256
1989,ET9.1,4.5633333333333335,1.9000000000000001,18.12,12.5,0.03666666666666667,0.9972966666666666,19.333333333333332,0.10456421919577698,78.1503098005,32.6474120005,0.17958693883881302,0.07502271964303604,0.07500871641533638
1989,LE3.6,3.5,2.2600000000000002,17.052,12.48,0.0131,0.5428,8.8,0,0,0,0,0,0
1989,LE3.7,3.32,2.16,17.003999999999998,12.94,0.0161,0.48,5,0.11653313146053386,43.6291366065,11.685133368,0.15916101290483078,0.042627881444296925,0.06643842166036013
1989,LE4.2,11.276,0.72,13.58,14.9,0.048,NA,17.4,-0.1611420487949784,0.242562245,0.334821817,0.42366310912009764,0.584805157915076,0.12852512878217762
1989,LE4.3,7.14,1.56,17.2,14.7,0.03,NA,5.4,0.11331740528266376,150.96483817,112.8670374165,0.44902706749470406,0.3357096622120403,0.08816225270015376
1989,LE5.3,12.232,0.65,8.68,14.84,0.076,NA,13.4,0,0,0,0,0,0
1989,LE5.4,10.1425,1.0666666666666667,14.774999999999999,15.525,0.055,NA,8.75,0,0,0,0,0,0
1989,WE4.1,7.56,1.36,19.998,13.26,0.015875,0.4494,20.2,0.2320637931886601,1106.0519088955,620.7744632299999,0.5289234101738429,0.2968596169851828,0.12677032843181674
1989,WE4.2,6.7,1.65,18.406,12.219999999999999,0.0199,0.514,14,0.1414838214419542,307.7036051605,227.66138529399998,0.543901481020699,0.4024176595787448,0.0467670876618802
1989,WE4.3,4.9799999999999995,1.86,19.272,12.48,0.019799999999999998,0.45640000000000003,14.8,0.2049206323451369,512.9891373275,335.625450938,0.592692114982793,0.38777148263765604,0.15431460985049789
1989,WE4.4,4.32,1.42,19.241999999999997,13.42,0.0208,0.5042,16,0.03306515829871903,460.122194715,435.457823899,0.6168417316826929,0.5837765733839738,0.07196463536572817
1990,CB5.4W,19.068,1.52,13.748,13.9,0.0183,0.5871999999999999,9.92,0.17460217326319744,26.435584433000002,10.094081941999999,0.2824532503071018,0.10785107704390436,0.14436127153479322
1990,CB6.3,22.442,1.6400000000000001,16.612000000000002,13.32,0.0177,0.4802,15.24,-0.021216289823347445,65.8961318115,68.473452703,0.5424514407038425,0.56366773052719,-0.07274925490123729
1990,CB7.1,17.176000000000002,2.12,16.106,13.2,0.0182,0.513,8.2,0.008638468328298454,422.476338897,414.945471405,0.4846119622864278,0.4759734939581293,-0.018701842702903426
1990,CB7.1N,29.44,1.62,14.776,12.78,0.0173,0.657,9.2,0.005136435892491242,501.2297040035,497.472928493,0.6853042548937648,0.6801678190012735,0.023783305508174868
1990,CB7.1S,19.014,2.32,17,13.4,0.0143,0.4698,11.72,-0.03793130617771867,159.067576135,176.5941471265,0.34425678224510886,0.38218808842282753,0.005233943943459274
1990,CB7.2E,13.692,2.14,19.502,13.82,0.0143,0.4054,8.92,0.11180157799812473,138.02712448350002,102.870524004,0.4389403444396499,0.3271387664415252,0.07370431054006638
1990,CB7.3E,11.62,2.14,20.400000000000002,13.68,0.019200000000000002,0.34775,5.5,0.02103213533228776,121.51853257100001,112.99807946349999,0.2999598953446017,0.27892776001231395,0.06327224675314924
1990,CB8.1,10.84,2.18,20.06,13.6,0.0268,0.377,5.58,0,0,0,0,0,0
1990,CB8.1E,9.033333333333333,2.2199999999999998,22.12,13.5,0.022,0.2884,6.819999999999999,0,0,0,0,0,0
1990,EE3.2,16.163333333333334,1.8833333333333333,14.633333333333333,12.483333333333334,0.020666666666666667,0.8845943333333334,21.666666666666668,-0.0871756727129972,1174.5309962069998,1380.353275139,0.49747058602164185,0.584646258734639,0.010247610184125455
1990,EE3.3,14.103333333333333,0.9166666666666667,15.136666666666667,12.283333333333333,0.028333333333333332,0.8257843333333333,29.5,0,0,0,0,0,0
1990,EE3.4,20.094,1.24,14.76,13.46,0.0296,0.5692,19.08,0.01471622305359288,311.136436807,303.92562877200004,0.634984759256865,0.6202685362032722,0.050533791613018186
1990,EE3.5,13.454,1.72,16.34,12.96,0.024399999999999998,0.5182,11.28,0.04015703754639954,915.382506837,836.97142556,0.46879916840469665,0.4286421308582971,0.004737755797356691
1990,ET9.1,11.071666666666667,1.3333333333333333,13.726666666666667,11.8,0.051666666666666666,0.9406300000000001,22.166666666666668,-0.031122487240443725,64.6068303285,78.1503098005,0.1484644515983693,0.17958693883881302,-5.204493919136466e-4
1990,LE3.6,20.214000000000002,1.8800000000000001,14.114,14.18,0.0143,0.48,12.08,0.14004339351284129,2.9425870345,0,0.14004339351284129,0,0.15430837136492007
1990,LE3.7,13.294,1.8800000000000001,14.678,14.66,0.0177,0.4444,12.52,0.12506851784842424,77.912855658,43.6291366065,0.284229530753255,0.15916101290483078,0.14262144460320886
1990,LE4.2,8.026,0.82,14.6,14.299999999999999,0.058,NA,30.8,-0.08514685103195757,0.193812635,0.242562245,0.33851625808814007,0.42366310912009764,-0.0693317975446961
1990,LE4.3,9.502,2.04,17.86,13.82,0.04,NA,15.2,0.0742296871694394,175.9211793845,150.96483817,0.5232567546641435,0.44902706749470406,0.06877464066808348
1990,LE5.3,17.418333333333333,0.6333333333333333,10.433333333333334,14.833333333333332,0.08,NA,35.5,0,0,0,0,0,0
1990,LE5.4,17.826666666666668,0.9,15.883333333333333,14.483333333333334,0.06833333333333333,NA,26.5,0,0,0,0,0,0
1990,WE4.1,8.142,1.8800000000000001,18.236,14.2,0.0183,0.4184,14.72,0.023610397956292828,1155.4245122385,1106.0519088955,0.5525338081301358,0.5289234101738429,0.0481700667674303
1990,WE4.2,7.424,2.075,18.208,13.540000000000001,0.0216,0.4572,9.48,0.08130409546110373,353.70010298349996,307.7036051605,0.6252055764818027,0.543901481020699,0.15835732766277688
1990,WE4.3,7.1875,1.725,18.76666666666667,12.6,0.023,0.417,18.65,0.011334763830034289,522.7996452995,512.9891373275,0.6040268788128272,0.592692114982793,0.029591635391808646
1990,WE4.4,4.83,1.3666666666666667,18.46,13.475000000000001,0.02175,0.4545,25.65,0.040066846619083885,490.0093512655,460.122194715,0.6569085783017767,0.6168417316826929,0.020614520309406692
1991,CB5.4W,8.084,1.9,12.288,15.82,0.0218,0.7038,8,0.16585077715151397,41.958019447999995,26.435584433000002,0.44830402745861575,0.2824532503071018,0.09506499959294568
1991,CB6.3,5.336,2.32,15.725999999999999,14.32,0.0214,0.636,8.4,0.01983765945975635,68.3059788955,65.8961318115,0.5622891001635989,0.5424514407038425,0.05668975145305122
1991,CB7.1,4.204,2.64,15.262,14.1,0.018099999999999998,0.6662,10.24,0.08924740851545188,500.280688232,422.476338897,0.5738593708018797,0.4846119622864278,0.12018263451575095
1991,CB7.1N,6.252,2.625,14.434000000000001,14.040000000000001,0.020999999999999998,0.6966,8.68,0.0676327662559536,550.696128835,501.2297040035,0.7529370211497184,0.6853042548937648,0.02120101475932623
1991,CB7.1S,5.352,2.55,15.102,14.26,0.0144,0.6978,5.28,0.11141244774726922,210.5469047305,159.067576135,0.4556692299923781,0.34425678224510886,0.10832076706120175
1991,CB7.2E,5.351999999999999,2.8,17.573999999999998,14.32,0.0156,0.6042000000000001,6.76,0.11107388370662374,172.954897625,138.02712448350002,0.5500142281462737,0.4389403444396499,0.1592080964422974
1991,CB7.3E,3.14,2.6999999999999997,19.4,14.48,0.019,0.428,7.12,0.1310943723818881,174.626951421,121.51853257100001,0.4310542677264898,0.2999598953446017,0.0867072607289972
1991,CB8.1,5.68,2.02,17.88,14.719999999999999,0.0192,0.4385,6.66,0,0,0,0,0,0
1991,CB8.1E,4.38,2.08,21.12,14.4,0.0228,0.3705,5.72,0,0,0,0,0,0
1991,EE3.2,5.221666666666667,2.4333333333333336,14.175,13.833333333333334,0.02075,1.066261,14.5,0.12901548837986987,1479.137327417,1174.5309962069998,0.6264860744015117,0.49747058602164185,0.04638341238065902
1991,EE3.3,6.31,1.6166666666666667,14.408333333333333,14.666666666666668,0.033375,0.924951,15.083333333333334,0,0,0,0,0,0
1991,EE3.4,10.17,1.45,14.948,15.02,0.0258,0.6416,11.2,0.021560391032731552,321.70082145449993,311.136436807,0.6565451502895966,0.634984759256865,0.006582496372366853
1991,EE3.5,5.606,2.525,15.568000000000001,14.219999999999999,0.0182,0.6198,7.92,0.05206392587675096,1017.0431116264999,915.382506837,0.5208630942814476,0.46879916840469665,0.09032025061169868
1991,ET9.1,6.72,1.4333333333333333,12.746666666666666,17.366666666666667,0.03825,1.11063,15.833333333333334,0.06690206601578924,93.7204018345,64.6068303285,0.21536651761415854,0.1484644515983693,0.09193090809892418
1991,LE3.6,7.562,2.3,12.74,15.3,0.0246,0.6078,8.16,0.20812547618979166,7.315712481000001,2.9425870345,0.34816886970263294,0.14004339351284129,0.08010078261618508
1991,LE3.7,8.92,1.8,13.356,15.48,0.019299999999999998,0.5892,10.52,0.11472378711391917,109.3608823365,77.912855658,0.3989533178671742,0.284229530753255,0.07513707743111353
1991,LE4.2,14.928333333333333,0.65,15.25,14.616666666666667,0.06666666666666667,NA,25.666666666666668,-0.33851625808814007,0,0.193812635,0,0.33851625808814007,-0.27564073582176507
1991,LE4.3,9.35,1.7666666666666666,17.983333333333334,14.15,0.04166666666666667,NA,8.333333333333334,-0.023763188294111115,167.931892914,175.9211793845,0.49949356637003234,0.5232567546641435,-0.02198111721706064
1991,LE5.3,21.986666666666668,0.5833333333333334,10.316666666666666,15,0.08666666666666667,NA,25.5,0,0,0,0,0,0
1991,LE5.4,19.602,0.92,14.860000000000001,14.14,0.062,NA,18,0,0,0,0,0,0
1991,WE4.1,9.177999999999999,1.475,16.916,15.76,0.0248,0.5348,9.04,0.04402603371345193,1247.4890298855,1155.4245122385,0.5965598418435877,0.5525338081301358,0.02271456749726275
